ORF	cluster	gene_name
YNL067W	cytoplasmic ribosomal large subunit	RPL9B
YLR340W	cytoplasmic ribosomal large subunit	RPP0
YDL081C	cytoplasmic ribosomal large subunit	RPP1A
YDL130W	cytoplasmic ribosomal large subunit	RPP1B
YOL039W	cytoplasmic ribosomal large subunit	RPP2A
YDR382W	cytoplasmic ribosomal large subunit	RPP2B
YPR025C	transcription factor TFIIH complex	CCL1
YDL108W	transcription factor TFIIH complex	KIN28
YDR460W	transcription factor TFIIH complex	TFB3
YER171W	transcription factor TFIIH complex	RAD3
YLR005W	transcription factor TFIIH complex	SSL1
YIL143C	transcription factor TFIIH complex	SSL2
YDR311W	transcription factor TFIIH complex	TFB1
YPL122C	transcription factor TFIIH complex	TFB2
YPR056W	transcription factor TFIIH complex	TFB4
YDR079C-A	transcription factor TFIIH complex	TFB5
YER148W	transcription factor TFIID complex	SPT15
YGR274C	transcription factor TFIID complex	TAF1
YDR167W	transcription factor TFIID complex	TAF10
YML015C	transcription factor TFIID complex	TAF11
YDR145W	transcription factor TFIID complex	TAF12
YML098W	transcription factor TFIID complex	TAF13
YPL129W	transcription factor TFIID complex	TAF14
YCR042C	transcription factor TFIID complex	TAF2
YPL011C	transcription factor TFIID complex	TAF3
YMR005W	transcription factor TFIID complex	TAF4
YBR198C	transcription factor TFIID complex	TAF5
YGL112C	transcription factor TFIID complex	TAF6
YMR227C	transcription factor TFIID complex	TAF7
YML114C	transcription factor TFIID complex	TAF8
YMR236W	transcription factor TFIID complex	TAF9
YEL055C	UTP A complex	POL5
YPL126W	UTP A complex	NAN1
YDR324C	UTP A complex	UTP4
YGR128C	UTP A complex	UTP8
YHR196W	UTP A complex	UTP9
YJL109C	UTP A complex	UTP10
YMR093W	UTP A complex	UTP15
YNL232W	Nuclear exosome complex	CSL4
YOL021C	Nuclear exosome complex	DIS3
YHR081W	Nuclear exosome complex	LRP1
YGR158C	Nuclear exosome complex	MTR3
YHR069C	Nuclear exosome complex	RRP4
YOL142W	Nuclear exosome complex	RRP40
YDL111C	Nuclear exosome complex	RRP42
YCR035C	Nuclear exosome complex	RRP43
YDR280W	Nuclear exosome complex	RRP45
YGR095C	Nuclear exosome complex	RRP46
YOR001W	Nuclear exosome complex	RRP6
YGR195W	Nuclear exosome complex	SKI6
YFL039C	NuA4 histone acetyltransferase complex	ACT1
YJL081C	NuA4 histone acetyltransferase complex	ARP4
YPR023C	NuA4 histone acetyltransferase complex	EAF3
YEL018W	NuA4 histone acetyltransferase complex	EAF5
YJR082C	NuA4 histone acetyltransferase complex	EAF6
YNL136W	NuA4 histone acetyltransferase complex	EAF7
YFL024C	NuA4 histone acetyltransferase complex	EPL1
YOR244W	NuA4 histone acetyltransferase complex	ESA1
YGR002C	NuA4 histone acetyltransferase complex	SWC4
YHR099W	NuA4 histone acetyltransferase complex	TRA1
YDR359C	NuA4 histone acetyltransferase complex	EAF1
YNL107W	NuA4 histone acetyltransferase complex	YAF9
YHR090C	NuA4 histone acetyltransferase complex	YNG2
YDL145C	COPI	COP1
YER122C	COPI	GLO3
YFR051C	COPI	RET2
YPL010W	COPI	RET3
YNL287W	COPI	SEC21
YDR238C	COPI	SEC26
YGL137W	COPI	SEC27
YIL076W	COPI	SEC28
YGL194C	Set3p complex	HOS2
YIL112W	Set3p complex	HOS4
YDR155C	Set3p complex	CPR1
YOL068C	Set3p complex	HST1
YKR029C	Set3p complex	SET3
YBR103W	Set3p complex	SIF2
YCR033W	Set3p complex	SNT1
YFL039C	Swr1p complex	ACT1
YJL081C	Swr1p complex	ARP4
YLR085C	Swr1p complex	ARP6
YDR190C	Swr1p complex	RVB1
YPL235W	Swr1p complex	RVB2
YAL011W	Swr1p complex	SWC3
YGR002C	Swr1p complex	SWC4
YBR231C	Swr1p complex	SWC5
YLR385C	Swr1p complex	SWC7
YDR334W	Swr1p complex	SWR1
YML041C	Swr1p complex	VPS71
YDR485C	Swr1p complex	VPS72
YNL107W	Swr1p complex	YAF9
YNL172W	anaphase-promoting complex	APC1
YDL008W	anaphase-promoting complex	APC11
YLR127C	anaphase-promoting complex	APC2
YDR118W	anaphase-promoting complex	APC4
YOR249C	anaphase-promoting complex	APC5
YLR102C	anaphase-promoting complex	APC9
YKL022C	anaphase-promoting complex	CDC16
YGL116W	anaphase-promoting complex	CDC20
YHR166C	anaphase-promoting complex	CDC23
YFR036W	anaphase-promoting complex	CDC26
YBL084C	anaphase-promoting complex	CDC27
YGL003C	anaphase-promoting complex	CDH1
YGL240W	anaphase-promoting complex	DOC1
YIR025W	anaphase-promoting complex	MND2
YDR260C	anaphase-promoting complex	SWM1
YNL232W	Cytoplasmic exosome complex	CSL4
YOL021C	Cytoplasmic exosome complex	DIS3
YGR158C	Cytoplasmic exosome complex	MTR3
YHR069C	Cytoplasmic exosome complex	RRP4
YOL142W	Cytoplasmic exosome complex	RRP40
YDL111C	Cytoplasmic exosome complex	RRP42
YCR035C	Cytoplasmic exosome complex	RRP43
YDR280W	Cytoplasmic exosome complex	RRP45
YGR095C	Cytoplasmic exosome complex	RRP46
YGR195W	Cytoplasmic exosome complex	SKI6
YPR034W	RSC complex	ARP7
YMR033W	RSC complex	ARP9
YCR020W-B	RSC complex	HTL1
YBL006C	RSC complex	LDB7
YMR091C	RSC complex	NPL6
YGR056W	RSC complex	RSC1
YLR357W	RSC complex	RSC2
YDR303C	RSC complex	RSC3
YHR056C	RSC complex	RSC30
YKR008W	RSC complex	RSC4
YLR033W	RSC complex	RSC58
YCR052W	RSC complex	RSC6
YFR037C	RSC complex	RSC8
YML127W	RSC complex	RSC9
YGR275W	RSC complex	RTT102
YLR321C	RSC complex	SFH1
YIL126W	RSC complex	STH1
YER025W	multi-eIF complex	GCD11
YMR309C	multi-eIF complex	NIP1
YOR361C	multi-eIF complex	PRT1
YNL244C	multi-eIF complex	SUI1
YJR007W	multi-eIF complex	SUI2
YPL237W	multi-eIF complex	SUI3
YMR146C	multi-eIF complex	TIF34
YPR041W	multi-eIF complex	TIF5
YDR448W	SAGA complex	ADA2
YER164W	SAGA complex	CHD1
YGR252W	SAGA complex	GCN5
YPL254W	SAGA complex	HFI1
YDR176W	SAGA complex	NGG1
YPL047W	SAGA complex	SGF11
YCL010C	SAGA complex	SGF29
YGL066W	SAGA complex	SGF73
YOL148C	SAGA complex	SPT20
YDR392W	SAGA complex	SPT3
YBR081C	SAGA complex	SPT7
YLR055C	SAGA complex	SPT8
YBR111W-A	SAGA complex	SUS1
YDR167W	SAGA complex	TAF10
YDR145W	SAGA complex	TAF12
YBR198C	SAGA complex	TAF5
YGL112C	SAGA complex	TAF6
YMR236W	SAGA complex	TAF9
YHR099W	SAGA complex	TRA1
YMR223W	SAGA complex	UBP8
YLL036C	Prp19-associated complex	PRP19
YMR213W	Prp19-associated complex	CEF1
YJR050W	Prp19-associated complex	ISY1
YLR117C	Prp19-associated complex	CLF1
YDR416W	Prp19-associated complex	SYF1
YGR129W	Prp19-associated complex	SYF2
YBR188C	Prp19-associated complex	NTC20
YPR101W	Prp19-associated complex	SNT309
YEL027W	H+-transporting ATPase, Golgi	CUP5
YHR026W	H+-transporting ATPase, Golgi	PPA1
YMR054W	H+-transporting ATPase, Golgi	STV1
YDL185W	H+-transporting ATPase, Golgi	TFP1
YPL234C	H+-transporting ATPase, Golgi	TFP3
YHR039C-A	H+-transporting ATPase, Golgi	VMA10
YPR036W	H+-transporting ATPase, Golgi	VMA13
YBR127C	H+-transporting ATPase, Golgi	VMA2
YOR332W	H+-transporting ATPase, Golgi	VMA4
YKL080W	H+-transporting ATPase, Golgi	VMA5
YLR447C	H+-transporting ATPase, Golgi	VMA6
YGR020C	H+-transporting ATPase, Golgi	VMA7
YEL051W	H+-transporting ATPase, Golgi	VMA8
YGR258C	nucleotide-excision repair factor 3 complex	RAD2
YER171W	nucleotide-excision repair factor 3 complex	RAD3
YLR005W	nucleotide-excision repair factor 3 complex	SSL1
YIL143C	nucleotide-excision repair factor 3 complex	SSL2
YDR311W	nucleotide-excision repair factor 3 complex	TFB1
YPL122C	nucleotide-excision repair factor 3 complex	TFB2
YPR056W	nucleotide-excision repair factor 3 complex	TFB4
YNL071W	mitochondrial pyruvate dehydrogenase complex	LAT1
YFL018C	mitochondrial pyruvate dehydrogenase complex	LPD1
YER178W	mitochondrial pyruvate dehydrogenase complex	PDA1
YBR221C	mitochondrial pyruvate dehydrogenase complex	PDB1
YGR193C	mitochondrial pyruvate dehydrogenase complex	PDX1
YIL042C	mitochondrial pyruvate dehydrogenase complex	PKP1
YOR090C	mitochondrial pyruvate dehydrogenase complex	PTC5
YDR448W	SLIK (SAGA-like) complex	ADA2
YER164W	SLIK (SAGA-like) complex	CHD1
YGR252W	SLIK (SAGA-like) complex	GCN5
YPL254W	SLIK (SAGA-like) complex	HFI1
YDR176W	SLIK (SAGA-like) complex	NGG1
YGL252C	SLIK (SAGA-like) complex	RTG2
YGL066W	SLIK (SAGA-like) complex	SGF73
YOL148C	SLIK (SAGA-like) complex	SPT20
YDR392W	SLIK (SAGA-like) complex	SPT3
YBR081C	SLIK (SAGA-like) complex	SPT7
YDR167W	SLIK (SAGA-like) complex	TAF10
YDR145W	SLIK (SAGA-like) complex	TAF12
YBR198C	SLIK (SAGA-like) complex	TAF5
YGL112C	SLIK (SAGA-like) complex	TAF6
YMR236W	SLIK (SAGA-like) complex	TAF9
YHR099W	SLIK (SAGA-like) complex	TRA1
YMR223W	SLIK (SAGA-like) complex	UBP8
YMR116C	cytoplasmic ribosomal small subunit	ASC1
YGR214W	cytoplasmic ribosomal small subunit	RPS0A
YLR048W	cytoplasmic ribosomal small subunit	RPS0B
YOR293W	cytoplasmic ribosomal small subunit	RPS10A
YMR230W	cytoplasmic ribosomal small subunit	RPS10B
YDR025W	cytoplasmic ribosomal small subunit	RPS11A
YBR048W	cytoplasmic ribosomal small subunit	RPS11B
YOR369C	cytoplasmic ribosomal small subunit	RPS12
YDR064W	cytoplasmic ribosomal small subunit	RPS13
YCR031C	cytoplasmic ribosomal small subunit	RPS14A
YJL191W	cytoplasmic ribosomal small subunit	RPS14B
YOL040C	cytoplasmic ribosomal small subunit	RPS15
YMR143W	cytoplasmic ribosomal small subunit	RPS16A
YDL083C	cytoplasmic ribosomal small subunit	RPS16B
YML024W	cytoplasmic ribosomal small subunit	RPS17A
YDR447C	cytoplasmic ribosomal small subunit	RPS17B
YDR450W	cytoplasmic ribosomal small subunit	RPS18A
YML026C	cytoplasmic ribosomal small subunit	RPS18B
YOL121C	cytoplasmic ribosomal small subunit	RPS19A
YNL302C	cytoplasmic ribosomal small subunit	RPS19B
YLR441C	cytoplasmic ribosomal small subunit	RPS1A
YML063W	cytoplasmic ribosomal small subunit	RPS1B
YGL123W	cytoplasmic ribosomal small subunit	RPS2
YHL015W	cytoplasmic ribosomal small subunit	RPS20
YKR057W	cytoplasmic ribosomal small subunit	RPS21A
YJL136C	cytoplasmic ribosomal small subunit	RPS21B
YJL190C	cytoplasmic ribosomal small subunit	RPS22A
YLR367W	cytoplasmic ribosomal small subunit	RPS22B
YGR118W	cytoplasmic ribosomal small subunit	RPS23A
YPR132W	cytoplasmic ribosomal small subunit	RPS23B
YER074W	cytoplasmic ribosomal small subunit	RPS24A
YIL069C	cytoplasmic ribosomal small subunit	RPS24B
YGR027C	cytoplasmic ribosomal small subunit	RPS25A
YLR333C	cytoplasmic ribosomal small subunit	RPS25B
YGL189C	cytoplasmic ribosomal small subunit	RPS26A
YER131W	cytoplasmic ribosomal small subunit	RPS26B
YKL156W	cytoplasmic ribosomal small subunit	RPS27A
YHR021C	cytoplasmic ribosomal small subunit	RPS27B
YOR167C	cytoplasmic ribosomal small subunit	RPS28A
YLR264W	cytoplasmic ribosomal small subunit	RPS28B
YLR388W	cytoplasmic ribosomal small subunit	RPS29A
YDL061C	cytoplasmic ribosomal small subunit	RPS29B
YNL178W	cytoplasmic ribosomal small subunit	RPS3
YLR287C-A	cytoplasmic ribosomal small subunit	RPS30A
YOR182C	cytoplasmic ribosomal small subunit	RPS30B
YLR167W	cytoplasmic ribosomal small subunit	RPS31
YJR145C	cytoplasmic ribosomal small subunit	RPS4A
YHR203C	cytoplasmic ribosomal small subunit	RPS4B
YJR123W	cytoplasmic ribosomal small subunit	RPS5
YPL090C	cytoplasmic ribosomal small subunit	RPS6A
YBR181C	cytoplasmic ribosomal small subunit	RPS6B
YOR096W	cytoplasmic ribosomal small subunit	RPS7A
YNL096C	cytoplasmic ribosomal small subunit	RPS7B
YBL072C	cytoplasmic ribosomal small subunit	RPS8A
YER102W	cytoplasmic ribosomal small subunit	RPS8B
YPL081W	cytoplasmic ribosomal small subunit	RPS9A
YBR189W	cytoplasmic ribosomal small subunit	RPS9B
YDR363W-A	19/22S regulator	SEM1
YHL030W	19/22S regulator	ECM29
YFR010W	19/22S regulator	UBP6
YGR232W	19/22S regulator	NAS6
YHR027C	19/22S regulator	RPN1
YHR200W	19/22S regulator	RPN10
YFR004W	19/22S regulator	RPN11
YFR052W	19/22S regulator	RPN12
YLR421C	19/22S regulator	RPN13
YIL075C	19/22S regulator	RPN2
YER021W	19/22S regulator	RPN3
YDL147W	19/22S regulator	RPN5
YDL097C	19/22S regulator	RPN6
YPR108W	19/22S regulator	RPN7
YOR261C	19/22S regulator	RPN8
YDR427W	19/22S regulator	RPN9
YKL145W	19/22S regulator	RPT1
YDL007W	19/22S regulator	RPT2
YDR394W	19/22S regulator	RPT3
YOR259C	19/22S regulator	RPT4
YOR117W	19/22S regulator	RPT5
YGL048C	19/22S regulator	RPT6
YGR082W	mitochondrial outer membrane translocase complex	TOM20
YNL131W	mitochondrial outer membrane translocase complex	TOM22
YMR203W	mitochondrial outer membrane translocase complex	TOM40
YPR133W-A	mitochondrial outer membrane translocase complex	TOM5
YOR045W	mitochondrial outer membrane translocase complex	TOM6
YNL070W	mitochondrial outer membrane translocase complex	TOM7
YNL121C	mitochondrial outer membrane translocase complex	TOM70
YLR015W	COMPASS complex	BRE2
YDR469W	COMPASS complex	SDC1
YHR119W	COMPASS complex	SET1
YBR258C	COMPASS complex	SHG1
YPL138C	COMPASS complex	SPP1
YAR003W	COMPASS complex	SWD1
YKL018W	COMPASS complex	SWD2
YBR175W	COMPASS complex	SWD3
YER029C	U1 snRNP complex	SMB1
YGR074W	U1 snRNP complex	SMD1
YLR275W	U1 snRNP complex	SMD2
YLR147C	U1 snRNP complex	SMD3
YOR159C	U1 snRNP complex	SME1
YFL017W-A	U1 snRNP complex	SMX2
YPR182W	U1 snRNP complex	SMX3
YDL087C	U1 snRNP complex	LUC7
YBR119W	U1 snRNP complex	MUD1
YHR086W	U1 snRNP complex	NAM8
YML046W	U1 snRNP complex	PRP39
YKL012W	U1 snRNP complex	PRP40
YDR235W	U1 snRNP complex	PRP42
YIL061C	U1 snRNP complex	SNP1
YDR240C	U1 snRNP complex	SNU56
YGR013W	U1 snRNP complex	SNU71
YLR298C	U1 snRNP complex	YHC1
YDR347W	mitochondrial ribosomal small subunit	MRP1
YDL045W-A	mitochondrial ribosomal small subunit	MRP10
YGR084C	mitochondrial ribosomal small subunit	MRP13
YKL003C	mitochondrial ribosomal small subunit	MRP17
YPR166C	mitochondrial ribosomal small subunit	MRP2
YBL090W	mitochondrial ribosomal small subunit	MRP21
YHL004W	mitochondrial ribosomal small subunit	MRP4
YPL118W	mitochondrial ribosomal small subunit	MRP51
YPL013C	mitochondrial ribosomal small subunit	MRPS16
YMR188C	mitochondrial ribosomal small subunit	MRPS17
YNL306W	mitochondrial ribosomal small subunit	MRPS18
YDR337W	mitochondrial ribosomal small subunit	MRPS28
YGR165W	mitochondrial ribosomal small subunit	MRPS35
YBR251W	mitochondrial ribosomal small subunit	MRPS5
YMR158W	mitochondrial ribosomal small subunit	MRPS8
YBR146W	mitochondrial ribosomal small subunit	MRPS9
YNL137C	mitochondrial ribosomal small subunit	NAM9
YOR158W	mitochondrial ribosomal small subunit	PET123
YHR075C	mitochondrial ribosomal small subunit	PPE1
YDR041W	mitochondrial ribosomal small subunit	RSM10
YER050C	mitochondrial ribosomal small subunit	RSM18
YNR037C	mitochondrial ribosomal small subunit	RSM19
YKL155C	mitochondrial ribosomal small subunit	RSM22
YGL129C	mitochondrial ribosomal small subunit	RSM23
YDR175C	mitochondrial ribosomal small subunit	RSM24
YIL093C	mitochondrial ribosomal small subunit	RSM25
YJR101W	mitochondrial ribosomal small subunit	RSM26
YGR215W	mitochondrial ribosomal small subunit	RSM27
YJR113C	mitochondrial ribosomal small subunit	RSM7
Q0140	mitochondrial ribosomal small subunit	VAR1
YFR049W	mitochondrial ribosomal small subunit	YMR31
YNL081C	mitochondrial ribosomal small subunit	SWS2
